X,Y,dX_m,dY_m,Magnitude_m,YearPair
748035,997455,60,90,108.16653826392,2001-2003
748065,997425,30,60,67.0820393249937,2001-2003
748095,997425,0,60,60,2001-2003
748125,997395,0,30,30,2001-2003
748155,997395,0,0,0,2001-2003
748185,997395,0,0,0,2001-2003
748215,997365,0,-30,30,2001-2003
748245,997365,0,-30,30,2001-2003
748275,997365,0,-30,30,2001-2003
748305,997335,0,-60,60,2001-2003
748335,997335,0,-60,60,2001-2003
748365,997335,30,-30,42.4264068711929,2001-2003
748395,997335,0,-30,30,2001-2003
748425,997335,0,-30,30,2001-2003
748455,997335,0,-30,30,2001-2003
748485,997335,0,-30,30,2001-2003
748515,997335,0,-30,30,2001-2003
748545,997335,0,-30,30,2001-2003
748575,997335,0,-30,30,2001-2003
748605,997335,0,-30,30,2001-2003
748635,997335,0,-30,30,2001-2003
748665,997335,0,-30,30,2001-2003
748695,997335,0,-30,30,2001-2003
748725,997365,0,0,0,2001-2003
748755,997365,0,0,0,2001-2003
748785,997395,0,30,30,2001-2003
748815,997395,0,0,0,2001-2003
748845,997395,0,0,0,2001-2003
748875,997395,0,0,0,2001-2003
748905,997395,0,0,0,2001-2003
748935,997395,0,0,0,2001-2003
748965,997395,0,0,0,2001-2003
748995,997395,0,0,0,2001-2003
749025,997395,-30,0,30,2001-2003
749055,997395,0,-30,30,2001-2003
749085,997425,0,0,0,2001-2003
749115,997425,0,0,0,2001-2003
749145,997425,0,0,0,2001-2003
749175,997425,0,0,0,2001-2003
749205,997425,0,0,0,2001-2003
749235,997425,0,0,0,2001-2003
749265,997425,0,0,0,2001-2003
749295,997395,0,-30,30,2001-2003
749325,997395,0,-30,30,2001-2003
749355,997395,0,0,0,2001-2003
749385,997395,0,0,0,2001-2003
749415,997395,0,0,0,2001-2003
749445,997395,0,0,0,2001-2003
749475,997395,0,0,0,2001-2003
749505,997395,0,0,0,2001-2003
749535,997395,0,0,0,2001-2003
749565,997395,-30,0,30,2001-2003
749595,997365,0,0,0,2001-2003
749625,997365,0,0,0,2001-2003
749655,997335,0,-30,30,2001-2003
749685,997335,0,-30,30,2001-2003
749715,997335,0,0,0,2001-2003
749745,997335,0,0,0,2001-2003
749775,997335,0,0,0,2001-2003
749805,997335,0,0,0,2001-2003
749835,997305,0,0,0,2001-2003
749865,997305,0,0,0,2001-2003
749895,997305,0,0,0,2001-2003
749925,997305,0,0,0,2001-2003
749955,997305,-30,0,30,2001-2003
749985,997275,0,0,0,2001-2003
750015,997275,0,0,0,2001-2003
750045,997275,-30,0,30,2001-2003
750075,997275,0,30,30,2001-2003
750105,997245,0,0,0,2001-2003
750135,997245,0,0,0,2001-2003
750165,997215,0,0,0,2001-2003
750195,997215,0,0,0,2001-2003
750225,997215,-30,0,30,2001-2003
750255,997185,0,0,0,2001-2003
750285,997185,0,0,0,2001-2003
750315,997155,0,0,0,2001-2003
750345,997155,0,0,0,2001-2003
750375,997125,0,-30,30,2001-2003
750405,997125,0,0,0,2001-2003
750435,997125,-30,0,30,2001-2003
750465,997095,0,0,0,2001-2003
750495,997065,0,-30,30,2001-2003
750525,997065,0,0,0,2001-2003
750555,997065,-30,0,30,2001-2003
750585,997035,0,0,0,2001-2003
750615,997035,-30,0,30,2001-2003
750645,997005,-30,0,30,2001-2003
750675,997005,0,30,30,2001-2003
750705,996975,-30,0,30,2001-2003
750735,996975,0,30,30,2001-2003
750765,996945,-30,0,30,2001-2003
750795,996945,0,30,30,2001-2003
750825,996945,-30,30,42.4264068711929,2001-2003
750855,996915,-30,30,42.4264068711929,2001-2003
750885,996885,0,30,30,2001-2003
750915,996885,-30,30,42.4264068711929,2001-2003
750945,996885,0,60,60,2001-2003
750975,996855,-30,30,42.4264068711929,2001-2003
751005,996855,-60,30,67.0820393249937,2001-2003
751035,996825,-60,30,67.0820393249937,2001-2003
751065,996825,-60,60,84.8528137423857,2001-2003
751095,996795,-30,60,67.0820393249937,2001-2003
751125,996795,-60,60,84.8528137423857,2001-2003
751155,996765,-60,60,84.8528137423857,2001-2003
751185,996765,-30,90,94.8683298050514,2001-2003
751215,996765,-60,90,108.16653826392,2001-2003
751245,996735,-90,60,108.16653826392,2001-2003
751275,996735,-30,120,123.69316876853,2001-2003
751305,996735,-60,120,134.164078649987,2001-2003
751335,996705,-30,120,123.69316876853,2001-2003
751365,996705,-60,120,134.164078649987,2001-2003
751395,996705,-90,120,150,2001-2003
751425,996705,-120,120,169.705627484771,2001-2003
751455,996675,-60,150,161.554944214035,2001-2003
751485,996675,-90,150,174.928556845359,2001-2003
751515,996645,-120,120,169.705627484771,2001-2003
751545,996615,-60,150,161.554944214035,2001-2003
751575,996585,-90,120,150,2001-2003
751605,996555,-120,90,150,2001-2003
751635,996525,-60,120,134.164078649987,2001-2003
751665,996525,-90,120,150,2001-2003
751695,996495,-60,120,134.164078649987,2001-2003
751725,996465,-90,90,127.279220613579,2001-2003
751755,996435,-30,120,123.69316876853,2001-2003
751785,996405,-60,90,108.16653826392,2001-2003
751815,996405,-30,120,123.69316876853,2001-2003
751845,996375,-60,90,108.16653826392,2001-2003
751875,996345,-30,90,94.8683298050514,2001-2003
751905,996315,-60,60,84.8528137423857,2001-2003
751935,996315,-30,90,94.8683298050514,2001-2003
751965,996285,-60,60,84.8528137423857,2001-2003
751995,996255,-30,60,67.0820393249937,2001-2003
752025,996255,-60,60,84.8528137423857,2001-2003
752055,996225,-30,60,67.0820393249937,2001-2003
752085,996195,0,60,60,2001-2003
752115,996165,0,30,30,2001-2003
752145,996165,-30,30,42.4264068711929,2001-2003
752175,996165,0,60,60,2001-2003
752205,996135,-30,30,42.4264068711929,2001-2003
752235,996135,0,60,60,2001-2003
752265,996105,0,30,30,2001-2003
752295,996105,0,30,30,2001-2003
752325,996105,0,30,30,2001-2003
752355,996105,0,30,30,2001-2003
752385,996105,0,30,30,2001-2003
752415,996105,0,30,30,2001-2003
752445,996105,0,30,30,2001-2003
752475,996105,0,30,30,2001-2003
752505,996075,-30,0,30,2001-2003
752535,996075,0,30,30,2001-2003
752565,996075,0,30,30,2001-2003
752595,996045,-30,0,30,2001-2003
752625,996045,0,30,30,2001-2003
752655,996045,-30,30,42.4264068711929,2001-2003
752685,996045,0,60,60,2001-2003
752715,996015,-30,30,42.4264068711929,2001-2003
752745,995985,0,30,30,2001-2003
752775,995985,-30,30,42.4264068711929,2001-2003
752805,995955,-30,30,42.4264068711929,2001-2003
752835,995955,0,60,60,2001-2003
752865,995925,-30,30,42.4264068711929,2001-2003
752865,995895,-30,0,30,2001-2003
752895,995865,-30,0,30,2001-2003
752925,995865,0,30,30,2001-2003
752955,995835,0,0,0,2001-2003
752985,995835,-30,0,30,2001-2003
753015,995805,0,0,0,2001-2003
753045,995805,-30,0,30,2001-2003
753075,995775,0,0,0,2001-2003
753105,995775,-30,0,30,2001-2003
753135,995745,0,0,0,2001-2003
753165,995715,0,0,0,2001-2003
753195,995715,0,0,0,2001-2003
753225,995685,0,0,0,2001-2003
753255,995685,0,0,0,2001-2003
753285,995655,0,0,0,2001-2003
753315,995655,-30,0,30,2001-2003
753345,995625,-30,0,30,2001-2003
753375,995595,-30,0,30,2001-2003
753405,995595,0,30,30,2001-2003
753435,995565,0,0,0,2001-2003
753465,995565,-30,0,30,2001-2003
753495,995535,0,0,0,2001-2003
753525,995505,0,0,0,2001-2003
753555,995475,0,0,0,2001-2003
753585,995445,0,-30,30,2001-2003
753615,995445,0,0,0,2001-2003
753645,995415,0,0,0,2001-2003
753675,995415,0,0,0,2001-2003
753705,995385,0,0,0,2001-2003
753735,995355,0,0,0,2001-2003
753765,995355,0,0,0,2001-2003
753795,995325,0,0,0,2001-2003
753825,995325,-30,0,30,2001-2003
753855,995295,0,0,0,2001-2003
753885,995295,-30,0,30,2001-2003
753915,995265,0,0,0,2001-2003
753945,995265,-30,0,30,2001-2003
753975,995235,0,0,0,2001-2003
754005,995205,0,0,0,2001-2003
754035,995205,0,0,0,2001-2003
754065,995175,0,0,0,2001-2003
754095,995145,0,0,0,2001-2003
754125,995145,0,0,0,2001-2003
754155,995115,0,-30,30,2001-2003
754185,995115,0,0,0,2001-2003
754215,995085,0,-30,30,2001-2003
754245,995085,0,-30,30,2001-2003
754275,995055,0,-60,60,2001-2003
754305,995055,30,-30,42.4264068711929,2001-2003
754335,995055,0,-30,30,2001-2003
754365,995055,0,-30,30,2001-2003
754395,995055,0,-30,30,2001-2003
754425,995025,0,-30,30,2001-2003
754455,995025,0,-30,30,2001-2003
754485,995025,0,-30,30,2001-2003
754515,995025,0,-30,30,2001-2003
754545,995025,0,-30,30,2001-2003
754575,995025,0,-30,30,2001-2003
754605,994995,30,-30,42.4264068711929,2001-2003
754635,994995,0,-30,30,2001-2003
754665,994995,0,-30,30,2001-2003
754695,994995,0,-30,30,2001-2003
754725,994995,0,-30,30,2001-2003
754755,994995,0,-30,30,2001-2003
754785,994995,0,-30,30,2001-2003
754815,994995,0,-30,30,2001-2003
754845,994965,0,-30,30,2001-2003
754875,994965,0,-30,30,2001-2003
754905,994965,0,-30,30,2001-2003
754935,994965,0,-30,30,2001-2003
754965,994965,0,-30,30,2001-2003
754995,994965,0,0,0,2001-2003
755025,994965,0,0,0,2001-2003
755055,994965,0,0,0,2001-2003
755085,994965,0,0,0,2001-2003
755115,994965,-30,0,30,2001-2003
755145,994965,0,-30,30,2001-2003
755175,994965,0,-30,30,2001-2003
755205,994965,0,-30,30,2001-2003
755235,994965,0,-30,30,2001-2003
755265,994965,0,-30,30,2001-2003
755295,994995,0,0,0,2001-2003
755325,994995,0,0,0,2001-2003
755355,994995,0,0,0,2001-2003
755385,994995,-30,0,30,2001-2003
755415,994995,0,-30,30,2001-2003
755445,994995,0,-30,30,2001-2003
755475,995025,0,0,0,2001-2003
755505,995025,0,0,0,2001-2003
755535,995025,0,0,0,2001-2003
755565,995025,0,0,0,2001-2003
755595,995025,0,0,0,2001-2003
755625,995025,0,0,0,2001-2003
755655,995025,0,0,0,2001-2003
755685,995055,0,30,30,2001-2003
755715,995055,0,30,30,2001-2003
755745,995055,0,30,30,2001-2003
755775,995055,0,0,0,2001-2003
755805,995055,0,0,0,2001-2003
755835,995055,0,0,0,2001-2003
755865,995055,-30,0,30,2001-2003
755895,995085,-30,0,30,2001-2003
755925,995115,0,0,0,2001-2003
755955,995115,0,0,0,2001-2003
755985,995115,-30,0,30,2001-2003
756015,995145,0,0,0,2001-2003
756045,995145,-30,0,30,2001-2003
756075,995175,0,0,0,2001-2003
756105,995175,0,0,0,2001-2003
756135,995175,0,0,0,2001-2003
756165,995205,0,0,0,2001-2003
756195,995205,0,0,0,2001-2003
756225,995235,0,0,0,2001-2003
756255,995235,0,0,0,2001-2003
756285,995235,-30,0,30,2001-2003
756315,995265,0,0,0,2001-2003
756345,995265,0,0,0,2001-2003
756375,995295,0,0,0,2001-2003
756405,995295,0,0,0,2001-2003
756435,995295,-30,0,30,2001-2003
756465,995325,0,0,0,2001-2003
756495,995325,0,0,0,2001-2003
756525,995325,-30,0,30,2001-2003
756555,995325,0,-30,30,2001-2003
756585,995355,0,0,0,2001-2003
756615,995385,0,0,0,2001-2003
756645,995385,0,0,0,2001-2003
756675,995385,-30,0,30,2001-2003
756705,995385,0,-30,30,2001-2003
756735,995415,0,0,0,2001-2003
756765,995415,-30,0,30,2001-2003
756795,995415,0,-30,30,2001-2003
756825,995445,-30,0,30,2001-2003
756855,995445,0,-30,30,2001-2003
756885,995445,0,-30,30,2001-2003
756915,995475,-30,0,30,2001-2003
756945,995475,0,-30,30,2001-2003
756975,995505,0,0,0,2001-2003
757005,995505,-30,0,30,2001-2003
757035,995505,0,-30,30,2001-2003
757065,995535,-30,0,30,2001-2003
757095,995535,0,-30,30,2001-2003
757125,995535,0,-30,30,2001-2003
757155,995535,-30,-30,42.4264068711929,2001-2003
757185,995565,0,-30,30,2001-2003
757215,995565,0,-30,30,2001-2003
757245,995565,0,-30,30,2001-2003
757275,995595,-30,0,30,2001-2003
757305,995595,-30,-30,42.4264068711929,2001-2003
757335,995625,0,-30,30,2001-2003
757365,995625,0,-30,30,2001-2003
757395,995625,0,-30,30,2001-2003
757425,995655,0,0,0,2001-2003
757455,995655,0,0,0,2001-2003
757485,995655,-30,0,30,2001-2003
757515,995655,0,-30,30,2001-2003
757545,995655,0,-30,30,2001-2003
757575,995655,0,-30,30,2001-2003
757605,995685,0,0,0,2001-2003
757635,995685,0,0,0,2001-2003
757665,995715,0,30,30,2001-2003
757695,995715,0,0,0,2001-2003
757725,995715,0,0,0,2001-2003
757755,995715,0,0,0,2001-2003
757785,995715,0,0,0,2001-2003
757815,995685,0,-30,30,2001-2003
757845,995685,-30,-30,42.4264068711929,2001-2003
757875,995715,0,-30,30,2001-2003
757905,995715,0,-30,30,2001-2003
757935,995715,0,-30,30,2001-2003
757965,995685,0,-60,60,2001-2003
757995,995685,0,-60,60,2001-2003
758025,995685,0,-60,60,2001-2003
758055,995715,0,-30,30,2001-2003
758085,995715,0,-30,30,2001-2003
758115,995715,0,-30,30,2001-2003
758145,995715,0,-30,30,2001-2003
758175,995715,0,-30,30,2001-2003
758205,995715,0,-30,30,2001-2003
758235,995715,0,-30,30,2001-2003
758265,995715,0,-30,30,2001-2003
758295,995715,0,-30,30,2001-2003
758325,995715,0,-30,30,2001-2003
758355,995715,0,-30,30,2001-2003
758385,995715,0,-30,30,2001-2003
758415,995715,0,-30,30,2001-2003
758445,995745,0,0,0,2001-2003
758475,995745,0,0,0,2001-2003
758505,995745,0,0,0,2001-2003
758535,995745,0,0,0,2001-2003
758565,995745,0,0,0,2001-2003
758595,995745,0,0,0,2001-2003
758625,995745,0,0,0,2001-2003
758655,995745,0,0,0,2001-2003
758685,995745,0,0,0,2001-2003
758715,995745,0,0,0,2001-2003
758745,995745,0,0,0,2001-2003
758775,995745,0,0,0,2001-2003
758805,995745,0,0,0,2001-2003
758835,995745,0,0,0,2001-2003
758865,995745,0,0,0,2001-2003
758895,995745,0,0,0,2001-2003
758925,995745,0,0,0,2001-2003
758955,995715,0,-30,30,2001-2003
758985,995715,0,-30,30,2001-2003
759015,995715,0,-30,30,2001-2003
759045,995715,0,-30,30,2001-2003
759075,995715,0,-30,30,2001-2003
759105,995715,0,0,0,2001-2003
759135,995715,0,0,0,2001-2003
759165,995715,0,0,0,2001-2003
759195,995685,0,-30,30,2001-2003
759225,995685,0,-30,30,2001-2003
759255,995685,0,0,0,2001-2003
759285,995685,0,0,0,2001-2003
759315,995685,0,0,0,2001-2003
759345,995655,0,0,0,2001-2003
759375,995655,0,0,0,2001-2003
759405,995655,0,0,0,2001-2003
759435,995625,0,0,0,2001-2003
759465,995625,0,0,0,2001-2003
759495,995625,-30,0,30,2001-2003
759525,995595,0,0,0,2001-2003
759555,995595,0,0,0,2001-2003
759585,995595,-30,0,30,2001-2003
759615,995595,0,30,30,2001-2003
759645,995565,0,0,0,2001-2003
759675,995565,0,0,0,2001-2003
759705,995565,-30,0,30,2001-2003
759735,995535,0,0,0,2001-2003
759765,995535,0,0,0,2001-2003
759795,995505,0,0,0,2001-2003
759825,995505,0,0,0,2001-2003
759855,995475,0,0,0,2001-2003
759885,995475,0,0,0,2001-2003
759915,995445,0,0,0,2001-2003
759945,995445,0,0,0,2001-2003
759975,995415,0,-30,30,2001-2003
760005,995415,0,0,0,2001-2003
760035,995385,0,0,0,2001-2003
760065,995385,0,0,0,2001-2003
760095,995355,0,0,0,2001-2003
760125,995325,0,0,0,2001-2003
760155,995295,0,-30,30,2001-2003
760185,995295,0,0,0,2001-2003
760215,995295,-30,0,30,2001-2003
760245,995265,-30,0,30,2001-2003
760275,995265,0,30,30,2001-2003
760305,995235,-30,0,30,2001-2003
760335,995235,0,30,30,2001-2003
760365,995205,-30,0,30,2001-2003
760395,995175,-30,0,30,2001-2003
760425,995145,-30,0,30,2001-2003
760455,995145,-30,30,42.4264068711929,2001-2003
760485,995115,0,30,30,2001-2003
760515,995085,-30,0,30,2001-2003
760545,995085,-30,30,42.4264068711929,2001-2003
760575,995055,-30,30,42.4264068711929,2001-2003
760605,995025,-30,30,42.4264068711929,2001-2003
760635,994995,-30,30,42.4264068711929,2001-2003
760665,994995,-60,30,67.0820393249937,2001-2003
760695,994965,-60,30,67.0820393249937,2001-2003
760725,994965,-60,60,84.8528137423857,2001-2003
760755,994935,-30,60,67.0820393249937,2001-2003
760785,994905,-60,30,67.0820393249937,2001-2003
760815,994875,-60,30,67.0820393249937,2001-2003
760845,994875,-60,60,84.8528137423857,2001-2003
760875,994875,-90,60,108.16653826392,2001-2003
760905,994845,0,90,90,2001-2003
760905,994815,0,60,60,2001-2003
760935,994785,-30,30,42.4264068711929,2001-2003
760935,994755,-30,0,30,2001-2003
760965,994725,-30,0,30,2001-2003
760995,994725,0,30,30,2001-2003
761025,994695,0,0,0,2001-2003
761055,994665,0,0,0,2001-2003
761085,994665,0,0,0,2001-2003
761115,994635,0,0,0,2001-2003
761145,994605,0,0,0,2001-2003
761175,994575,0,0,0,2001-2003
761205,994575,0,0,0,2001-2003
761235,994545,0,0,0,2001-2003
761265,994515,0,-30,30,2001-2003
761295,994515,0,0,0,2001-2003
761325,994485,0,0,0,2001-2003
761355,994485,0,0,0,2001-2003
761385,994455,0,0,0,2001-2003
761415,994455,0,0,0,2001-2003
761445,994425,0,0,0,2001-2003
761475,994425,-30,0,30,2001-2003
761505,994395,0,0,0,2001-2003
761535,994395,-30,0,30,2001-2003
761565,994365,0,0,0,2001-2003
761595,994335,0,-30,30,2001-2003
761625,994305,30,-30,42.4264068711929,2001-2003
761655,994275,30,-30,42.4264068711929,2001-2003
761685,994275,0,-30,30,2001-2003
761715,994245,30,-30,42.4264068711929,2001-2003
761745,994245,0,-30,30,2001-2003
761775,994215,0,-30,30,2001-2003
761805,994185,0,-30,30,2001-2003
761835,994155,30,-30,42.4264068711929,2001-2003
761865,994125,30,-30,42.4264068711929,2001-2003
761895,994095,30,-30,42.4264068711929,2001-2003
761925,994095,0,-30,30,2001-2003
761955,994065,0,-30,30,2001-2003
761985,994065,0,0,0,2001-2003
762015,994035,0,0,0,2001-2003
762045,994005,0,-30,30,2001-2003
762075,993975,0,-30,30,2001-2003
762105,993945,0,-30,30,2001-2003
762135,993915,0,-30,30,2001-2003
762165,993915,0,0,0,2001-2003
762195,993885,0,-30,30,2001-2003
762225,993885,0,0,0,2001-2003
762255,993855,0,-30,30,2001-2003
762285,993855,0,0,0,2001-2003
762315,993825,0,-30,30,2001-2003
762345,993825,0,0,0,2001-2003
762375,993795,0,-30,30,2001-2003
762405,993765,0,-30,30,2001-2003
762435,993735,0,-60,60,2001-2003
762465,993735,30,-30,42.4264068711929,2001-2003
762495,993705,0,-60,60,2001-2003
762525,993705,30,-30,42.4264068711929,2001-2003
762555,993675,0,-60,60,2001-2003
762585,993675,0,-60,60,2001-2003
762615,993675,0,-60,60,2001-2003
762645,993675,0,-60,60,2001-2003
762675,993645,60,-60,84.8528137423857,2001-2003
762705,993645,30,-60,67.0820393249937,2001-2003
762735,993645,0,-60,60,2001-2003
762765,993645,0,-60,60,2001-2003
762795,993645,0,-60,60,2001-2003
762825,993615,0,-90,90,2001-2003
762855,993615,0,-90,90,2001-2003
762885,993615,0,-90,90,2001-2003
762915,993615,60,-60,84.8528137423857,2001-2003
762945,993615,30,-60,67.0820393249937,2001-2003
762975,993615,30,-30,42.4264068711929,2001-2003
763005,993615,0,-30,30,2001-2003
763035,993615,0,-30,30,2001-2003
763065,993615,0,-30,30,2001-2003
763095,993615,0,-30,30,2001-2003
763125,993585,0,-60,60,2001-2003
763155,993585,0,-60,60,2001-2003
763185,993585,30,-30,42.4264068711929,2001-2003
763215,993585,0,-30,30,2001-2003
763245,993585,0,-30,30,2001-2003
763275,993585,0,-30,30,2001-2003
763305,993585,0,-30,30,2001-2003
763335,993585,0,0,0,2001-2003
763365,993585,0,0,0,2001-2003
763395,993585,0,0,0,2001-2003
763425,993585,0,0,0,2001-2003
763455,993585,0,0,0,2001-2003
763485,993555,0,-30,30,2001-2003
763515,993555,0,-30,30,2001-2003
763545,993555,0,-30,30,2001-2003
763575,993555,0,0,0,2001-2003
763605,993555,0,0,0,2001-2003
763635,993555,0,0,0,2001-2003
763665,993555,0,0,0,2001-2003
763695,993555,0,0,0,2001-2003
763725,993555,0,0,0,2001-2003
763755,993525,0,-30,30,2001-2003
763785,993525,0,-30,30,2001-2003
763815,993525,0,-30,30,2001-2003
763845,993525,0,-30,30,2001-2003
763875,993525,0,-30,30,2001-2003
763905,993525,0,0,0,2001-2003
763935,993525,0,0,0,2001-2003
763965,993525,0,0,0,2001-2003
763995,993525,0,0,0,2001-2003
764025,993495,0,-30,30,2001-2003
764055,993495,0,-30,30,2001-2003
764085,993495,0,0,0,2001-2003
764115,993495,0,0,0,2001-2003
764145,993495,0,0,0,2001-2003
764175,993495,0,0,0,2001-2003
764205,993465,0,0,0,2001-2003
764235,993465,0,0,0,2001-2003
764265,993435,0,-30,30,2001-2003
764295,993435,0,0,0,2001-2003
764325,993435,0,0,0,2001-2003
764355,993435,0,0,0,2001-2003
764385,993405,0,0,0,2001-2003
764415,993405,0,0,0,2001-2003
764445,993405,0,0,0,2001-2003
764475,993405,0,0,0,2001-2003
764505,993405,0,0,0,2001-2003
764535,993405,0,0,0,2001-2003
764565,993405,0,0,0,2001-2003
764595,993405,0,0,0,2001-2003
764625,993405,0,0,0,2001-2003
764655,993405,0,0,0,2001-2003
764685,993405,-30,0,30,2001-2003
764715,993405,0,-30,30,2001-2003
764745,993405,0,-30,30,2001-2003
764775,993435,0,0,0,2001-2003
764805,993435,0,0,0,2001-2003
764835,993435,0,0,0,2001-2003
764865,993435,0,0,0,2001-2003
764895,993435,0,0,0,2001-2003
764925,993435,0,0,0,2001-2003
764955,993435,-30,0,30,2001-2003
764985,993435,0,-30,30,2001-2003
765015,993435,0,-30,30,2001-2003
765045,993435,0,-30,30,2001-2003
765075,993435,0,-30,30,2001-2003
765105,993435,0,-30,30,2001-2003
765135,993435,0,-30,30,2001-2003
765165,993435,0,-30,30,2001-2003
765195,993435,0,0,0,2001-2003
765225,993435,0,0,0,2001-2003
765255,993435,0,0,0,2001-2003
765285,993435,0,0,0,2001-2003
765315,993435,0,0,0,2001-2003
765345,993435,0,0,0,2001-2003
765375,993465,0,30,30,2001-2003
765405,993465,0,0,0,2001-2003
765435,993465,0,0,0,2001-2003
765465,993465,0,0,0,2001-2003
765495,993495,0,0,0,2001-2003
765525,993495,0,0,0,2001-2003
765555,993495,0,0,0,2001-2003
765585,993495,-30,0,30,2001-2003
765615,993495,0,-30,30,2001-2003
765645,993525,0,0,0,2001-2003
765675,993525,-30,0,30,2001-2003
765705,993525,0,-30,30,2001-2003
765735,993525,0,-30,30,2001-2003
765765,993555,0,0,0,2001-2003
765795,993555,0,0,0,2001-2003
765825,993555,0,0,0,2001-2003
765855,993555,-30,0,30,2001-2003
765885,993555,0,-30,30,2001-2003
765915,993585,0,0,0,2001-2003
765945,993585,0,0,0,2001-2003
765975,993585,0,0,0,2001-2003
766005,993585,0,0,0,2001-2003
766035,993585,0,0,0,2001-2003
766065,993585,0,0,0,2001-2003
766095,993585,0,0,0,2001-2003
766125,993585,0,0,0,2001-2003
766155,993585,0,0,0,2001-2003
766185,993585,0,0,0,2001-2003
766215,993585,0,0,0,2001-2003
